Numero du participant;Numero d'essaie;Condition;Position X;Position Y;Position Z;Cible touché;temps
1;1;b;0,07688534;-0,05;-0,104802;0;40,37242
1;1;b;0,07685089;-0,05;-0,1048068;0;40,39244
1;1;b;0,07573483;-0,05;-0,1055776;0;40,41271
1;1;b;0,07278647;-0,05;-0,1071603;0;40,44663
1;1;b;0,07174634;-0,05;-0,1076059;0;40,46643
1;1;b;0,07068154;-0,05;-0,1082047;0;40,48562
1;1;b;0,0699767;-0,05;-0,1088628;0;40,50872
1;1;b;0,06922097;-0,05;-0,1092902;0;40,5325
1;1;b;0,06771221;-0,05;-0,1102275;0;40,55251
1;1;b;0,06698969;-0,05;-0,1111719;0;40,58775
1;1;b;0,06740679;-0,05;-0,1115136;0;40,60696
1;1;b;0,06667349;-0,05;-0,1122406;0;40,6286
1;1;b;0,06672625;-0,05;-0,113362;0;40,66336
1;1;b;0,06635488;-0,05;-0,114129;0;40,68364
1;1;b;0,06522702;-0,05;-0,1147936;0;40,7037
1;1;b;0,06374165;-0,05;-0,115629;0;40,73901
1;1;b;0,06301814;-0,05;-0,1160566;0;40,75903
1;1;b;0,06081327;-0,05;-0,1170138;0;40,78072
1;1;b;0,05745406;-0,05;-0,1174918;0;40,81569
1;1;b;0,056394;-0,05;-0,1179297;0;40,83559
1;1;b;0,05450183;-0,05;-0,1182388;0;40,85561
1;1;b;0,05306166;-0,05;-0,1184586;0;40,88239
1;1;b;0,04958715;-0,05;-0,1188579;0;40,90553
1;1;b;0,048945;-0,05;-0,1190982;0;40,9258
1;1;b;0,04599093;-0,05;-0,1193606;0;40,96055
1;1;b;0,04404913;-0,05;-0,1194482;0;40,97972
1;1;b;0,04372331;-0,05;-0,1194417;0;41,00096
1;1;b;0,0406847;-0,05;-0,1199304;0;41,036
1;1;b;0,03916427;-0,05;-0,1200029;0;41,05601
1;1;b;0,03881112;-0,05;-0,1202329;0;41,07678
1;1;b;0,03470388;-0,05;-0,1226444;0;41,11402
1;1;b;0,03247679;-0,05;-0,1232205;0;41,13384
1;1;b;0,03218915;-0,05;-0,1234368;0;41,1544
1;1;b;0,03112976;-0,05;-0,1244806;0;41,18951
1;1;b;0,02886674;-0,05;-0,125064;0;41,21067
1;1;b;0,02739305;-0,05;-0,1256776;0;41,23162
1;1;b;0,02473844;-0,05;-0,127049;0;41,25257
1;1;b;0,02329714;-0,05;-0,127781;0;41,27734
1;1;b;0,02297092;-0,05;-0,1279972;0;41,2981
1;1;b;0,0206558;-0,05;-0,1289878;0;41,33368
1;1;b;0,01838435;-0,05;-0,1301939;0;41,35336
1;1;b;0,01689222;-0,05;-0,1309202;0;41,37402
1;1;b;0,01430403;-0,05;-0,1316575;0;41,40958
1;1;b;0,01201749;-0,05;-0,1328443;0;41,42964
1;1;b;0,01128944;-0,05;-0,1334061;0;41,45052
1;1;b;0,01059176;-0,05;-0,134137;0;41,4866
1;1;b;0,01063876;-0,05;-0,1353549;0;41,50875
1;1;b;0,01063506;-0,05;-0,1358639;0;41,53087
1;1;b;0,01026458;-0,05;-0,1370333;0;41,5676
1;1;b;0,01031063;-0,05;-0,1385524;0;41,58878
1;1;b;0,01030743;-0,05;-0,1392039;0;41,60952
1;1;b;0,01031091;-0,05;-0,1402976;0;41,63293
1;1;b;0,01031471;-0,05;-0,1414607;0;41,65655
1;1;b;0,01028426;-0,05;-0,1421837;0;41,67674
1;1;b;0,01032733;-0,05;-0,1444119;0;41,71193
1;1;b;0,01033003;-0,05;-0,1453559;0;41,73195
1;1;b;0,01033061;-0,05;-0,1458713;0;41,75356
1;1;b;0,0103389;-0,05;-0,1479535;0;41,78862
1;1;b;0,0104652;-0,05;-0,1515286;0;41,80983
1;1;b;0,01043153;-0,05;-0,1528838;0;41,83145
1;1;b;0,01088274;-0,05;-0,1556324;0;41,86761
1;1;b;0,01133934;-0,05;-0,1574128;0;41,88982
1;1;b;0,0113003;-0,05;-0,1579998;0;41,91182
1;1;b;0,01171821;-0,05;-0,1597831;0;41,94958
1;1;b;0,01172953;-0,05;-0,1609191;0;41,97101
1;1;b;0,01173051;-0,05;-0,1614249;0;41,99257
1;1;b;0,0113224;-0,05;-0,162566;0;42,01722
1;1;b;0,01008454;-0,05;-0,1632941;0;42,04018
1;1;b;0,008871586;-0,05;-0,1638066;0;42,06173
1;1;b;0,008116829;-0,05;-0,1639543;0;42,09814
1;1;b;0,006494673;-0,05;-0,1645351;0;42,11982
1;1;b;0,006080975;-0,05;-0,1647476;0;42,14238
1;1;b;0,005732391;-0,05;-0,1651736;0;42,1794
1;1;b;0,003692591;-0,05;-0,1656805;0;42,20147
1;1;b;0,002930977;-0,05;-0,1658814;0;42,22361
1;1;b;0,0005111271;-0,05;-0,166555;0;42,26272
1;1;b;-0,001914244;-0,05;-0,1669053;0;42,2844
1;1;b;-0,003094208;-0,05;-0,1672385;0;42,30624
1;1;b;-0,004312315;-0,05;-0,1679233;0;42,34276
1;1;b;-0,005526697;-0,05;-0,167927;0;42,36378
1;1;b;-0,009649012;-0,05;-0,1681662;0;42,38554
1;1;b;-0,0120533;-0,05;-0,1686656;0;42,40834
1;1;b;-0,01440854;-0,05;-0,1685946;0;42,43253
1;1;b;-0,01517205;-0,05;-0,168571;0;42,45473
1;1;b;-0,01838772;-0,05;-0,1680672;0;42,49037
1;1;b;-0,02250577;-0,05;-0,1678264;0;42,5126
1;1;b;-0,02570426;-0,05;-0,1667444;0;42,53717
1;1;b;-0,03091355;-0,05;-0,1661887;0;42,57823
1;1;b;-0,03161534;-0,05;-0,1660071;0;42,59976
1;1;b;-0,03731232;-0,05;-0,1647947;0;42,62078
1;1;b;-0,04245788;-0,05;-0,1635624;0;42,65829
1;1;b;-0,0427357;-0,05;-0,1632503;0;42,68092
1;1;b;-0,04597651;-0,05;-0,1623197;0;42,70283
1;1;b;-0,04955098;-0,05;-0,1618323;0;42,73959
1;1;b;-0,05109124;-0,05;-0,1615094;0;42,76161
1;1;b;-0,0526306;-0,05;-0,1611838;0;42,78324
1;1;b;-0,05581392;-0,05;-0,1600752;0;42,80947
1;1;b;-0,05611242;-0,05;-0,1598804;0;42,83259
1;1;b;-0,06014906;-0,05;-0,1594196;0;42,85461
1;1;b;-0,0632594;-0,05;-0,1583284;0;42,89053
1;1;b;-0,06400099;-0,05;-0,1579891;0;42,91163
1;1;b;-0,06601849;-0,05;-0,1572132;0;42,93358
1;1;b;-0,06954379;-0,05;-0,1558718;0;42,97192
1;1;b;-0,07101446;-0,05;-0,154329;0;42,99406
1;1;b;-0,07172695;-0,05;-0,1537687;0;43,0167
1;1;b;-0,0732011;-0,05;-0,1519456;0;43,05384
1;1;b;-0,07464407;-0,05;-0,1490557;0;43,07587
1;1;b;-0,0744071;-0,05;-0,1466625;0;43,09782
1;1;b;-0,07585027;-0,05;-0,1447479;0;43,13556
1;1;b;-0,07687632;-0,05;-0,1418817;0;43,15757
1;1;b;-0,07750306;-0,05;-0,139794;0;43,18058
1;1;b;-0,0780543;-0,05;-0,1368583;0;43,20414
1;1;b;-0,07905252;-0,05;-0,134386;0;43,22914
1;1;b;-0,07925887;-0,05;-0,1325534;0;43,25111
1;1;b;-0,07987063;-0,05;-0,1300892;0;43,28962
1;1;b;-0,08054247;-0,05;-0,1290506;0;43,3098
1;1;b;-0,08045928;-0,05;-0,1281693;0;43,33251
1;1;b;-0,08190814;-0,05;-0,1265452;0;43,36871
1;1;b;-0,08208877;-0,05;-0,1249513;0;43,39088
1;1;b;-0,08278681;-0,05;-0,1238429;0;43,41271
1;1;b;-0,08338679;-0,05;-0,1217872;0;43,4503
1;1;b;-0,08327731;-0,05;-0,1210525;0;43,47187
1;1;b;-0,0840186;-0,05;-0,1201602;0;43,49562
1;1;b;-0,08503679;-0,05;-0,118669;0;43,53388
1;1;b;-0,08536222;-0,05;-0,1182641;0;43,55451
1;1;b;-0,08605452;-0,05;-0,1172314;0;43,5778
1;1;b;-0,08667675;-0,05;-0,1151127;0;43,60476
1;1;b;-0,08691554;-0,05;-0,1142573;0;43,62784
1;1;b;-0,0879577;-0,05;-0,1124025;0;43,64885
1;1;b;-0,08809661;-0,05;-0,1102205;0;43,68758
1;1;b;-0,08837379;-0,05;-0,1095108;0;43,70903
1;1;b;-0,08900766;-0,05;-0,1076533;0;43,73105
1;1;b;-0,08981753;-0,05;-0,104053;0;43,77072
1;1;b;-0,0900794;-0,05;-0,1028205;0;43,79276
1;1;b;-0,0903331;-0,05;-0,1018168;0;43,81454
1;1;b;-0,09083796;-0,05;-0,09890172;0;43,8536
1;1;b;-0,09138533;-0,05;-0,09642895;0;43,87566
1;1;b;-0,09172291;-0,05;-0,09594048;0;43,89872
1;1;b;-0,0925581;-0,05;-0,09289323;0;43,93671
1;1;b;-0,09350794;-0,05;-0,09095995;0;43,95972
1;1;b;-0,09377751;-0,05;-0,0899208;0;43,98278
1;1;b;-0,09458663;-0,05;-0,08674202;0;44,00687
1;1;b;-0,09553166;-0,05;-0,08457869;0;44,03387
1;1;b;-0,09581891;-0,05;-0,0840058;0;44,05643
1;1;b;-0,09664129;-0,05;-0,08113471;0;44,09542
1;1;b;-0,09666631;-0,05;-0,07768292;0;44,1181
1;1;b;-0,09739464;-0,05;-0,07404929;0;44,14145
1;1;b;-0,098157;-0,05;-0,07080197;0;44,18001
1;1;b;-0,09880386;-0,05;-0,07017826;0;44,2021
1;1;b;-0,09889102;-0,05;-0,0676802;0;44,22519
1;1;b;-0,09896322;-0,05;-0,06485537;0;44,26358
1;1;b;-0,09841581;-0,05;-0,06378297;0;44,28796
1;1;b;-0,09819256;-0,05;-0,06192161;0;44,31128
1;1;b;-0,09785046;-0,05;-0,05844626;0;44,35052
1;1;b;-0,09764943;-0,05;-0,057043;0;44,37405
1;1;b;-0,0976128;-0,05;-0,0567977;0;44,39646
1;1;b;-0,09745313;-0,05;-0,05517441;0;44,41912
1;1;b;-0,09689175;-0,05;-0,05333095;0;44,44603
1;1;b;-0,09674785;-0,05;-0,05239477;0;44,46904
1;1;b;-0,09656299;-0,05;-0,05090109;0;44,50966
1;1;b;-0,09636769;-0,05;-0,04896801;0;44,53219
1;1;b;-0,09624734;-0,05;-0,04824407;0;44,55605
1;1;b;-0,09630308;-0,05;-0,04531675;0;44,59618
1;1;b;-0,09615567;-0,05;-0,04413197;0;44,61943
1;1;b;-0,09602084;-0,05;-0,04295068;0;44,64195
1;1;b;-0,09616718;-0,05;-0,04083593;0;44,68209
1;1;b;-0,09642386;-0,05;-0,0402382;0;44,7051
1;1;b;-0,09629577;-0,05;-0,03889863;0;44,72812
1;1;b;-0,09599702;-0,05;-0,03669161;0;44,76762
1;1;b;-0,09592674;-0,05;-0,03582686;0;44,79014
1;1;b;-0,09616335;-0,05;-0,03475648;0;44,81298
1;1;b;-0,09645469;-0,05;-0,03414972;0;44,83517
1;1;b;-0,09670529;-0,05;-0,03347969;0;44,8647
1;1;b;-0,09693598;-0,05;-0,03241927;0;44,88712
1;1;b;-0,09861153;-0,05;-0,03147183;0;44,92638
1;1;b;-0,0991774;-0,05;-0,03044062;0;44,94954
1;1;b;-0,09981097;-0,05;-0,03001474;0;44,97455
1;1;b;-0,1006543;-0,05;-0,02859849;0;45,01463
1;1;b;-0,1022964;-0,05;-0,02751038;0;45,0382
1;1;b;-0,104324;-0,05;-0,02683851;0;45,06221
1;1;b;-0,1072101;-0,05;-0,02506817;0;45,1032
1;1;b;-0,1074514;-0,05;-0,02467585;0;45,1274
1;1;b;-0,1104721;-0,05;-0,02314711;0;45,15038
1;1;b;-0,1126654;-0,05;-0,02197782;0;45,19213
1;1;b;-0,1149362;-0,05;-0,02036247;0;45,215
1;1;b;-0,1154887;-0,05;-0,01992513;0;45,23815
1;1;b;-0,1188687;-0,05;-0,01877738;0;45,26617
1;1;b;-0,1210371;-0,05;-0,01707326;0;45,2911
1;1;b;-0,1215921;-0,05;-0,01668692;0;45,3162
1;1;b;-0,1237816;-0,05;-0,01540533;0;45,35532
1;1;b;-0,1260172;-0,05;-0,01398355;0;45,3793
1;1;b;-0,1271395;-0,05;-0,01242037;0;45,40258
1;1;b;-0,1290363;-0,05;-0,01126946;0;45,44335
1;1;b;-0,1296309;-0,05;-0,01091809;0;45,46604
1;1;b;-0,132462;-0,05;-0,008674551;0;45,49168
1;1;b;-0,1347023;-0,05;-0,007471811;0;45,53194
1;1;b;-0,1358783;-0,05;-0,006359683;0;45,55502
1;1;b;-0,1365133;-0,05;-0,006079376;0;45,57905
1;1;b;-0,1382761;-0,05;-0,004063316;0;45,62038
1;1;b;-0,1397747;-0,05;-0,002430594;0;45,64312
1;1;b;-0,1406019;-0,05;-0,001437871;0;45,66691
1;1;b;-0,1416382;-0,05;0,0005454142;0;45,69305
1;1;b;-0,1451699;-0,05;0,002477534;0;45,72009
1;1;b;-0,1466167;-0,05;0,003903719;0;45,74428
1;1;b;-0,1485975;-0,05;0,006262923;0;45,78538
1;1;b;-0,1491188;-0,05;0,006901456;0;45,81003
1;1;b;-0,1514169;-0,05;0,007669227;0;45,8331
1;1;b;-0,1536232;-0,05;0,01020597;0;45,87436
1;1;b;-0,1548409;-0,05;0,01104198;0;45,89699
1;1;b;-0,1560568;-0,05;0,01154927;0;45,92175
1;1;b;-0,1596496;-0,05;0,01411507;0;45,96453
1;1;b;-0,1611436;-0,05;0,01511852;0;45,99007
1;1;b;-0,162362;-0,05;0,01589659;0;46,01434
1;1;b;-0,1643495;-0,05;0,01790567;0;46,05539
1;1;b;-0,1651827;-0,05;0,01847167;0;46,08006
1;1;b;-0,1662065;-0,05;0,02011647;0;46,10447
1;1;b;-0,1678083;-0,05;0,02085862;0;46,13451
1;1;b;-0,1679866;-0,05;0,02135278;0;46,15738
1;1;b;-0,1691079;-0,05;0,02281235;0;46,18129
1;1;b;-0,1703432;-0,05;0,02326971;0;46,2211
1;1;b;-0,1706055;-0,05;0,02352462;0;46,24535
1;1;b;-0,1715804;-0,05;0,02374146;0;46,27029
1;1;b;-0,1730155;-0,05;0,02521067;0;46,311
1;1;b;-0,1736114;-0,05;0,0272323;0;46,33521
1;1;b;-0,1741493;-0,05;0,02778275;0;46,35823
1;1;b;-0,1751862;-0,05;0,02926301;0;46,39926
1;1;b;-0,1757405;-0,05;0,02990053;0;46,42228
1;1;b;-0,1762298;-0,05;0,03220504;0;46,44629
1;1;b;-0,1766134;-0,05;0,03339403;0;46,48988
1;1;b;-0,1774228;-0,05;0,03441321;0;46,51493
1;1;b;-0,177934;-0,05;0,03490347;0;46,53974
1;1;b;-0,1786405;-0,05;0,0378389;0;46,5654
1;1;b;-0,1797698;-0,05;0,0387786;0;46,59505
1;1;b;-0,1799697;-0,05;0,03925943;0;46,62008
1;1;b;-0,1810142;-0,05;0,04213842;0;46,66103
1;1;b;-0,1809233;-0,05;0,04397289;0;46,68505
1;1;b;-0,1820764;-0,05;0,04492413;0;46,70898
1;1;b;-0,1841038;-0,05;0,04766238;0;46,75071
1;1;b;-0,1851787;-0,05;0,04863035;0;46,77573
1;1;b;-0,1853731;-0,05;0,05061789;0;46,80025
1;1;b;-0,1870628;-0,05;0,05196109;0;46,84111
1;1;b;-0,1878939;-0,05;0,05426462;0;46,86413
1;1;b;-0,1883097;-0,05;0,05517754;0;46,8895
1;1;b;-0,1890142;-0,05;0,05903392;0;46,93123
1;1;b;-0,1901065;-0,05;0,05992693;0;46,95479
1;1;b;-0,1911117;-0,05;0,06252539;0;46,98032
1;1;b;-0,1916495;-0,05;0,06567355;0;47,00869
1;1;b;-0,1918685;-0,05;0,06600951;0;47,03427
1;1;b;-0,1924822;-0,05;0,06754573;0;47,0588
1;1;b;-0,1928959;-0,05;0,07111837;0;47,10011
1;1;b;-0,1934904;-0,05;0,07256598;0;47,1243
1;1;b;-0,1933859;-0,05;0,07281184;0;47,14911
1;1;b;-0,1939794;-0,05;0,075624;0;47,19026
1;1;b;-0,195;-0,05;0,07685257;0;47,21486
1;1;b;-0,1957405;-0,05;0,07909334;0;47,24073
1;1;b;-0,1974154;-0,05;0,08131132;0;47,28484
1;1;b;-0,1980644;-0,05;0,08246069;0;47,31003
1;1;b;-0,1990769;-0,05;0,0847389;0;47,33707
1;1;b;-0,2007914;-0,05;0,08777466;0;47,38232
1;1;b;-0,2012224;-0,05;0,0896719;0;47,40719
1;1;b;-0,2021693;-0,05;0,09220746;0;47,432
1;1;b;-0,2029284;-0,05;0,0928034;0;47,4581
1;1;b;-0,2037045;-0,05;0,09447148;0;47,4889
1;1;b;-0,2049761;-0,05;0,09580527;0;47,51152
1;1;b;-0,2075962;-0,05;0,09897176;0;47,5542
1;1;b;-0,2081758;-0,05;0,1002321;0;47,57813
1;1;b;-0,2103952;-0,05;0,1014375;0;47,60311
1;1;b;-0,2122777;-0,05;0,103622;0;47,64527
1;1;b;-0,2154153;-0,05;0,1047949;0;47,67046
1;1;b;-0,2169657;-0,05;0,1059954;0;47,69699
1;1;b;-0,2203651;-0,05;0,1083134;0;47,73925
1;1;b;-0,22111;-0,05;0,108784;0;47,76336
1;1;b;-0,2249016;-0,05;0,1101547;0;47,78823
1;1;b;-0,2276666;-0,05;0,1112297;0;47,83121
1;1;b;-0,2296294;-0,05;0,1119905;0;47,85566
1;1;b;-0,2304747;-0,05;0,1122328;0;47,88192
1;1;b;-0,2327113;-0,05;0,1132865;0;47,91316
1;1;b;-0,2339181;-0,05;0,1134593;0;47,93985
1;1;b;-0,2346905;-0,05;0,1139269;0;47,96441
1;1;b;-0,2364952;-0,05;0,1142977;0;48,00644
1;1;b;-0,2377111;-0,05;0,1144604;0;48,03114
1;1;b;-0,2396157;-0,05;0,1144445;0;48,0577
1;1;b;-0,2419375;-0,05;0,1142134;0;48,10143
1;1;b;-0,2452605;-0,05;0,1149328;0;48,12502
1;1;b;-0,2472169;-0,05;0,1149281;0;48,151
1;1;b;-0,2496498;-0,05;0,1153616;0;48,1951
1;1;b;-0,2504774;-0,05;0,1156813;0;48,21999
1;1;b;-0,2533591;-0,05;0,1139766;0;48,24501
1;1;b;-0,255825;-0,05;0,1142994;0;48,28893
1;1;b;-0,2578909;-0,05;0,1141132;0;48,31361
1;1;b;-0,2588043;-0,05;0,1142253;0;48,33988
1;1;b;-0,2609223;-0,05;0,1148288;0;48,36993
1;1;b;-0,2625072;-0,05;0,1149518;0;48,39846
1;1;b;-0,2634368;-0,05;0,1152976;0;48,42313
1;1;b;-0,2650797;-0,05;0,1173339;0;48,46548
1;1;b;-0,265841;-0,05;0,1178365;0;48,49115
1;1;b;-0,2672291;-0,05;0,1194264;0;48,51692
1;1;b;-0,2689422;-0,05;0,1200986;0;48,56069
1;1;b;-0,2716563;-0,05;0,1218637;0;48,58533
1;1;b;-0,2729359;-0,05;0,1227618;0;48,61263
1;1;b;-0,2756288;-0,05;0,1251798;0;48,65693
1;1;b;-0,2773551;-0,05;0,1258053;0;48,68309
1;1;b;-0,2808158;-0,05;0,12704;0;48,71111
1;1;b;-0,2843917;-0,05;0,1287666;0;48,75692
1;1;b;-0,287847;-0,05;0,1301986;0;48,78345
1;1;b;-0,2928477;-0,05;0,1318578;0;48,81257
1;1;b;-0,2949812;-0,05;0,1322288;0;48,83909
1;1;b;-0,2982717;-0,05;0,1332674;0;48,86435
1;1;b;-0,3015456;-0,05;0,1342506;0;48,89036
1;1;b;-0,3055013;-0,05;0,1344822;0;48,93239
1;1;b;-0,3070686;-0,05;0,1346847;0;48,95692
1;1;b;-0,3078747;-0,05;0,1350864;0;48,98289
1;1;b;-0,3112203;-0,05;0,1359205;0;49,02884
1;1;b;-0,3159733;-0,05;0,1359361;0;49,05437
1;1;b;-0,3183154;-0,05;0,136679;0;49,08092
1;1;b;-0,3212639;-0,05;0,1369776;0;49,12634
1;1;b;-0,3233128;-0,05;0,1377519;0;49,15231
1;1;b;-0,3245875;-0,05;0,1378662;0;49,17888
1;1;b;-0,3282298;-0,05;0,1387591;0;49,22184
1;1;b;-0,3313236;-0,05;0,139539;0;49,25781
1;1;b;-0,335326;-0,05;0,1399324;0;49,28473
1;1;b;-0,3374147;-0,05;0,1405977;0;49,31526
1;1;b;-0,3394782;-0,05;0,141374;0;49,34331
1;1;b;-0,3402805;-0,05;0,1418008;0;49,36941
1;1;b;-0,3449935;-0,05;0,1421506;0;49,41335
1;1;b;-0,346837;-0,05;0,1426701;0;49,43821
1;1;b;-0,3505592;-0,05;0,1430577;0;49,46735
1;1;b;-0,354904;-0,05;0,1435773;0;49,51126
1;1;b;-0,358016;-0,05;0,1430637;0;49,53743
1;1;b;-0,3592839;-0,05;0,1426871;0;49,56341
1;1;b;-0,3653991;-0,05;0,1426885;0;49,60743
1;1;b;-0,3673984;-0,05;0,1430245;0;49,63371
1;1;b;-0,3690729;-0,05;0,1431304;0;49,65896
1;1;b;-0,3712827;-0,05;0,1416634;0;49,70634
1;1;b;-0,3725682;-0,05;0,1398627;0;49,73253
1;1;b;-0,3738597;-0,05;0,1388031;0;49,75819
1;1;b;-0,3742883;-0,05;0,1379954;0;49,79123
1;1;b;-0,3764268;-0,05;0,1361381;0;49,81745
1;1;b;-0,3776397;-0,05;0,1338012;0;49,84337
1;1;b;-0,378952;-0,05;0,1320454;0;49,88861
1;1;b;-0,380967;-0,05;0,1290187;0;49,91431
1;1;b;-0,3827447;-0,05;0,1273151;0;49,94167
1;1;b;-0,3856167;-0,05;0,1241246;0;49,98701
1;1;b;-0,3877908;-0,05;0,121606;0;50,01374
1;1;b;-0,3892124;-0,05;0,119794;0;50,04146
1;1;b;-0,390636;-0,05;0,1173282;0;50,08744
1;1;b;-0,3918586;-0,05;0,115762;0;50,11417
1;1;b;-0,3924354;-0,05;0,1148262;0;50,1407
1;1;b;-0,394566;-0,05;0,1109741;0;50,18625
1;1;b;-0,395393;-0,05;0,1102983;0;50,21268
1;1;b;-0,3960471;-0,05;0,1091527;0;50,23928
1;1;b;-0,3971122;-0,05;0,1072391;0;50,26986
1;1;b;-0,3979784;-0,05;0,104278;0;50,29853
1;1;b;-0,3982888;-0,05;0,1030618;0;50,32523
1;1;b;-0,3986667;-0,05;0,1002921;0;50,37032
1;1;b;-0,3991111;-0,05;0,09739533;0;50,39651
1;1;b;-0,3997356;-0,05;0,09558056;0;50,42324
1;1;b;-0,4006777;-0,05;0,09249881;0;50,46994
1;1;b;-0,4012227;-0,05;0,09016495;0;50,49623
1;1;b;-0,4012127;-0,05;0,08877486;0;50,52238
1;1;b;-0,4007533;-0,05;0,08529304;0;50,56862
1;1;b;-0,4001127;-0,05;0,08429733;0;50,59671
1;1;b;-0,3992603;-0,05;0,08293669;0;50,62326
1;1;b;-0,3966131;-0,05;0,0813024;0;50,66975
1;1;b;-0,3956367;-0,05;0,08018563;0;50,69628
1;1;b;-0,3942945;-0,05;0,07901733;0;50,72296
1;1;b;-0,3941141;-0,05;0,07712486;0;50,75765
1;1;b;-0,3939204;-0,05;0,07530843;0;50,7817
1;1;b;-0,3933236;-0,05;0,07418115;0;50,80922
1;1;b;-0,392244;-0,05;0,07332782;0;50,85313
1;1;b;-0,3909647;-0,05;0,0718779;0;50,88069
1;1;b;-0,3897312;-0,05;0,07123075;0;50,90821
1;1;b;-0,3885869;-0,05;0,06959853;0;50,95321
1;1;b;-0,388095;-0,05;0,06906594;0;50,98071
1;1;b;-0,3873913;-0,05;0,06735267;0;51,00825
1;1;b;-0,3870842;-0,05;0,06574684;0;51,0531
1;1;b;-0,3866866;-0,05;0,06413818;0;51,08166
1;1;b;-0,3871022;-0,05;0,06172004;0;51,10918
1;1;b;-0,3889359;-0,05;0,05601088;0;51,1682
1;1;b;-0,3889405;-0,05;0,05365419;0;51,19714
1;1;b;-0,3895255;-0,05;0,04843876;0;51,22852
1;1;b;-0,3896626;-0,05;0,04666863;0;51,25819
1;1;b;-0,3893079;-0,05;0,04570176;0;51,28886
1;1;b;-0,3897718;-0,05;0,04319656;0;51,31615
1;1;b;-0,3888381;-0,05;0,03932937;0;51,36226
1;1;b;-0,3883231;-0,05;0,038782;0;51,38832
1;1;b;-0,3870048;-0,05;0,03644136;0;51,41533
1;1;b;-0,3849392;-0,05;0,03317839;0;51,4624
1;1;b;-0,3832907;-0,05;0,03166328;0;51,49
1;1;b;-0,3821376;-0,05;0,03066923;0;51,51816
1;1;b;-0,377871;-0,05;0,02606603;0;51,56646
1;1;b;-0,3769524;-0,05;0,02470539;0;51,59362
1;1;b;-0,3760956;-0,05;0,02319847;0;51,62233
1;1;b;-0,3734272;-0,05;0,02123786;0;51,67039
1;1;b;-0,3711483;-0,05;0,01837524;0;51,6973
1;1;b;-0,3688574;-0,05;0,01726566;0;51,72463
1;1;b;-0,366783;-0,05;0,01575868;0;51,75967
1;1;b;-0,3659022;-0,05;0,01515036;0;51,78653
1;1;b;-0,3630739;-0,05;0,01335028;0;51,81339
1;1;b;-0,3606628;-0,05;0,01083888;0;51,85817
1;1;b;-0,358221;-0,05;0,009075547;0;51,88566
1;1;b;-0,3550894;-0,05;0,005110022;0;51,91385
1;1;b;-0,3526326;-0,05;0,002567694;0;51,95995
1;1;b;-0,3508962;-0,05;-0,0009386521;0;51,98781
1;1;b;-0,3503309;-0,05;-0,002306476;0;52,01572
1;1;b;-0,3486857;-0,05;-0,009807073;0;52,0623
1;1;b;-0,3480501;-0,05;-0,01106163;0;52,09032
1;1;b;-0,3466869;-0,05;-0,01559186;0;52,11841
1;1;b;-0,3459816;-0,05;-0,02265696;0;52,16714
1;1;b;-0,3459339;-0,05;-0,02559145;0;52,19468
1;1;b;-0,3455773;-0,05;-0,02764825;0;52,22451
1;1;b;-0,3470211;-0,05;-0,03226148;0;52,25265
1;1;b;-0,3471449;-0,05;-0,03455516;0;52,28653
1;1;b;-0,3481568;-0,05;-0,03807305;0;52,31227
1;1;b;-0,3488809;-0,05;-0,04186594;0;52,35806
1;1;b;-0,3506737;-0,05;-0,04734275;0;52,38376
1;1;b;-0,3515035;-0,05;-0,0493784;0;52,41351
1;1;b;-0,3533725;-0,05;-0,05277649;0;52,46033
1;1;b;-0,3555588;-0,05;-0,0560123;0;52,48862
1;1;b;-0,3572073;-0,05;-0,05911696;0;52,51822
1;1;b;-0,3589655;-0,05;-0,06239766;0;52,56547
1;1;b;-0,3609332;-0,05;-0,0652369;0;52,59359
1;1;b;-0,3626501;-0,05;-0,06736547;0;52,62062
1;1;b;-0,366972;-0,05;-0,07074571;0;52,6684
1;1;b;-0,3702139;-0,05;-0,07231966;0;52,69747
1;1;b;-0,3761347;-0,05;-0,07501299;0;52,72449
1;1;b;-0,3797713;-0,05;-0,0743117;0;52,7592
1;1;b;-0,3828014;-0,05;-0,07521657;0;52,78828
1;1;b;-0,3843004;-0,05;-0,07565077;0;52,81488
1;1;b;-0,392091;-0,05;-0,07521476;0;52,86093
1;1;b;-0,3936101;-0,05;-0,07469431;0;52,88799
1;1;b;-0,3967453;-0,05;-0,07377385;0;52,91674
1;1;b;-0,4012652;-0,05;-0,07295129;0;52,96516
1;1;b;-0,4032239;-0,05;-0,07241583;0;52,99359
1;1;b;-0,4059066;-0,05;-0,07142197;0;53,02175
1;1;b;-0,411794;-0,05;-0,07060041;0;53,07076
1;1;b;-0,4161769;-0,05;-0,06943458;0;53,0999
1;1;b;-0,4180026;-0,05;-0,06872764;0;53,12812
1;1;b;-0,425017;-0,05;-0,06739408;0;53,17714
1;1;b;-0,4272527;-0,05;-0,06747165;0;53,20619
1;1;b;-0,4280447;-0,05;-0,06736068;0;53,2342
1;1;b;-0,4305921;-0,05;-0,0660999;0;53,26515
1;1;b;-0,4356102;-0,05;-0,06423761;0;53,29806
1;1;b;-0,4388801;-0,05;-0,0635296;0;53,32556
1;1;b;-0,4425146;-0,05;-0,06351735;0;53,3717
1;1;b;-0,447465;-0,05;-0,06230543;0;53,40004
