X;Y;Z
-0,269751764;-0,05;0,176932168
-0,274755108;-0,05;0,178151121
-0,278393572;-0,05;0,179596954
-0,282312166;-0,05;0,181257585
-0,28992855;-0,05;0,183023528
-0,29464541;-0,05;0,184238395
-0,298677328;-0,05;0,18505454
-0,304365923;-0,05;0,185172407
-0,307419861;-0,05;0,185937714
-0,312126391;-0,05;0,18690336
-0,31818934;-0,05;0,187282362
-0,321874148;-0,05;0,187753236
-0,325037535;-0,05;0,188495151
-0,330002819;-0,05;0,189355429
-0,333352442;-0,05;0,189946795
-0,336788914;-0,05;0,19092293
-0,342149491;-0,05;0,191541949
-0,345497709;-0,05;0,191672458
-0,348339458;-0,05;0,192710603
-0,354675253;-0,05;0,191947837
-0,359820836;-0,05;0,193234699
-0,365019404;-0,05;0,192720662
-0,371029657;-0,05;0,193313606
-0,376619515;-0,05;0,191295317
-0,38209979;-0,05;0,191291761
-0,388485063;-0,05;0,190692206
-0,39181759;-0,05;0,189373013
-0,395233144;-0,05;0,18737871
-0,399474444;-0,05;0,184068394
-0,402465645;-0,05;0,181029663
-0,406067988;-0,05;0,178270876
-0,410138788;-0,05;0,173331992
-0,412855705;-0,05;0,170701131
-0,416968834;-0,05;0,165784373
-0,422380508;-0,05;0,160822316
-0,42596306;-0,05;0,156785038
-0,429013298;-0,05;0,153237174
-0,432321046;-0,05;0,149803938
-0,435651126;-0,05;0,145588389
-0,438006523;-0,05;0,142034961
-0,441249279;-0,05;0,137501054
-0,44311344;-0,05;0,133859741
-0,445019744;-0,05;0,129748964
-0,446389812;-0,05;0,124319632
-0,447847627;-0,05;0,120001604
-0,449161397;-0,05;0,115098386
-0,451007887;-0,05;0,110429407
-0,452537757;-0,05;0,105900083
-0,453379605;-0,05;0,101188395
-0,454191251;-0,05;0,095575147
-0,453846199;-0,05;0,090577857
-0,452991277;-0,05;0,087214283
-0,450383504;-0,05;0,084212942
-0,449748558;-0,05;0,081010302
-0,448538413;-0,05;0,078439593
-0,447386423;-0,05;0,073260664
-0,446747623;-0,05;0,070267485
-0,444966944;-0,05;0,068914617
-0,44373635;-0,05;0,063006014
-0,441924095;-0,05;0,060293184
-0,440421966;-0,05;0,056675532
-0,439135622;-0,05;0,052701788
-0,438392458;-0,05;0,04972985
-0,437913645;-0,05;0,046775836
-0,438285575;-0,05;0,042599592
-0,439232606;-0,05;0,03651204
-0,438988665;-0,05;0,033671343
-0,440029229;-0,05;0,027500618
-0,439610586;-0,05;0,026390302
-0,43990155;-0,05;0,023156944
-0,439535475;-0,05;0,019304572
-0,43880003;-0,05;0,018960429
-0,437882712;-0,05;0,016126927
-0,435996087;-0,05;0,013026455
-0,434232991;-0,05;0,01266652
-0,432467433;-0,05;0,011479375
-0,429667651;-0,05;0,009016779
-0,428847709;-0,05;0,008594488
-0,427098764;-0,05;0,00841046
-0,424396669;-0,05;0,006344393
-0,422401419;-0,05;0,006566139
-0,420444625;-0,05;0,006747306
-0,416943626;-0,05;0,006439667
-0,414828456;-0,05;0,005421009
-0,412267515;-0,05;0,005071439
-0,408218879;-0,05;0,002214126
-0,406468402;-0,05;0,001921434
-0,404660728;-0,05;-0,001144599
-0,402934952;-0,05;-0,006306445
-0,401415543;-0,05;-0,00801284
-0,399876856;-0,05;-0,012292404
-0,398399365;-0,05;-0,015925304
-0,398161892;-0,05;-0,017511581
-0,397899374;-0,05;-0,018169111
-0,398262336;-0,05;-0,021356935
-0,398803454;-0,05;-0,024527217
-0,399198982;-0,05;-0,026420585
-0,398993414;-0,05;-0,028529055
-0,399570838;-0,05;-0,028837174
-0,400242854;-0,05;-0,029359994
-0,400937287;-0,05;-0,031315602
-0,400030133;-0,05;-0,03085035
-0,400319774;-0,05;-0,032588045
-0,400970512;-0,05;-0,034159252
-0,401743192;-0,05;-0,034930205
-0,404677994;-0,05;-0,03522386
-0,409028076;-0,05;-0,035755522
-0,410348033;-0,05;-0,033681145
-0,413206967;-0,05;-0,033649549
-0,417581227;-0,05;-0,032050045
-0,417815009;-0,05;-0,029991295
-0,419887659;-0,05;-0,029176879
-0,421252342;-0,05;-0,027484682
-0,420662249;-0,05;-0,026478397
-0,421746981;-0,05;-0,025209665
-0,425398526;-0,05;-0,023094656
-0,425935053;-0,05;-0,021368304
-0,428337296;-0,05;-0,020998554
-0,432988107;-0,05;-0,020000191
-0,432378962;-0,05;-0,02006691
-0,432570072;-0,05;-0,019363793
-0,437480921;-0,05;-0,016287309
-0,438207079;-0,05;-0,017023557
-0,439218242;-0,05;-0,017953071
-0,44354734;-0,05;-0,016423515
-0,444592613;-0,05;-0,016540001
-0,446874348;-0,05;-0,016644609
-0,452018081;-0,05;-0,014578856
-0,454736661;-0,05;-0,014407422
-0,456688598;-0,05;-0,014596248
-0,458697423;-0,05;-0,012870876
-0,4607606;-0,05;-0,012657332
-0,461970083;-0,05;-0,012629776
-0,46275254;-0,05;-0,011391963
-0,464991282;-0,05;-0,010906856
-0,464808123;-0,05;-0,009813197
-0,46729918;-0,05;-0,008104999
-0,468322655;-0,05;-0,007858426
-0,47030017;-0,05;-0,00648959
-0,475398331;-0,05;-0,003637621
-0,477177688;-0,05;-0,002044341
-0,478564399;-0,05;-0,001156866
-0,481485352;-0,05;0,000256099
-0,481707613;-0,05;0,002408903
-0,482890177;-0,05;0,004090025
-0,484608531;-0,05;0,003838879
-0,484612412;-0,05;0,005755186
-0,484057277;-0,05;0,006659101
-0,483463162;-0,05;0,008720903
-0,483539565;-0,05;0,009959082
-0,483798596;-0,05;0,010895449
-0,484514158;-0,05;0,014786937
-0,485913011;-0,05;0,015869611
-0,486465479;-0,05;0,017194166
-0,488140368;-0,05;0,021295129
-0,488953427;-0,05;0,023163793
-0,491100725;-0,05;0,024732979
-0,493368733;-0,05;0,029345095
-0,493593808;-0,05;0,032272641
-0,492878546;-0,05;0,035130617
-0,492644365;-0,05;0,039306397
-0,493075886;-0,05;0,041235998
-0,493519704;-0,05;0,043731508
-0,493400128;-0,05;0,048825144
-0,493444601;-0,05;0,049504252
-0,49290622;-0,05;0,052374029
-0,49386862;-0,05;0,059827659
-0,49444262;-0,05;0,065113869
-0,49544142;-0,05;0,069012689
-0,49492392;-0,05;0,077571969
-0,49385202;-0,05;0,082895579
-0,49317602;-0,05;0,087719219
-0,48847932;-0,05;0,102348339
-0,48801752;-0,05;0,107304739
-0,48597152;-0,05;0,113789199
-0,48482742;-0,05;0,118917899
-0,48358492;-0,05;0,123602699
-0,48366882;-0,05;0,129470199
-0,48457002;-0,05;0,136071199
-0,48668152;-0,05;0,138575499
-0,48831222;-0,05;0,141763499
-0,48929862;-0,05;0,146961799
-0,49049982;-0,05;0,148814599
-0,49063532;-0,05;0,149814699
-0,49022282;-0,05;0,151508799
-0,49018672;-0,05;0,150976599
-0,48883292;-0,05;0,150960999
-0,48865042;-0,05;0,149472099
-0,48819502;-0,05;0,149391999
-0,48845442;-0,05;0,148438499
